,diff_Per 90 Minutes_Gls,diff_elo,diff_manager_clean_sheet_pct,home_elo,home_Per 90 Minutes_Gls,diff_Poss,Temp_Moy_C,Vent_Moy_kmh,attendance,Humidite_Moy_%,away_elo,diff_manager_pressing_intensity,diff_Performance_CrdY,diff_Age,away_Per 90 Minutes_Gls,diff_points_last_5,home_Poss,diff_Performance_PKatt,avg_goals_per_match,away_points_last_5,avg_yellow_per_match,home_points_last_5,away_momentum,away_rest_days,home_rest_days,away_manager_clean_sheet_pct,away_manager_btts_pct,home_manager_avg_corners,away_manager_win_pct,home_Performance_CrdY,home_momentum,home_Age,away_Age,home_Performance_PKatt,home_manager_avg_fouls,avg_fouls_per_match,home_manager_avg_yellow_cards,diff_h2h_advantage,diff_momentum,h2h_home_win_pct,home_manager_clean_sheet_pct,away_manager_pressing_intensity,away_Poss,away_Performance_CrdY,diff_Performance_CrdR,home_manager_pressing_intensity,avg_red_per_match,diff_absences,diff_rest_days
0,-0.2799999999999998,-68.56140136999988,-8.799999999999999,1647.71496582,1.11,1.2000000000000028,14.3,5.1,73297.0,75.0,1716.27636719,0.045807991537205994,0.1578947368421053,-2.6000000000000014,1.39,2.0,53.5,0.0,2.86,5.0,2.81,7.0,0.0,89.0,89.0,24.4,56.1,4.73,43.9,2.263157894736842,0.0,25.5,28.1,0.1052631578947368,9.3,21.1,1.7,0.09999999999999998,0.0,0.6,15.6,0.454192008462794,52.3,2.1052631578947367,0.026315789473684202,0.5,0.0,2.0,0.0
1,-1.3200000000000003,-30.147338869999885,3.1999999999999993,1647.71496582,0.92,-17.1,22.2,7.2,30014.0,48.0,1677.86230469,0.0654261633030187,0.6842105263157894,-1.3999999999999986,2.24,-8.0,40.6,-0.1842105263157894,2.16,8.0,3.32,0.0,0.0,90.0,7.0,30.8,53.8,5.6,53.8,2.4473684210526314,0.0,25.8,27.2,0.0526315789473684,10.91,22.3,2.23,0.0,0.0,0.5,34.0,0.4433736763250266,57.7,1.763157894736842,0.05263157894736839,0.5087998396280453,0.16,0.0,-83.0
2,0.0,-30.147338869999885,5.0,1647.71496582,1.5,-7.299999999999997,18.9,15.5,29763.0,52.7,1677.86230469,-0.24960521985200085,-0.18421052631578982,1.0,1.5,0.0,41.2,-0.10526315789473681,2.82,6.0,2.18,6.0,0.0,90.0,90.0,25.0,66.7,5.5,30.6,2.3684210526315788,0.0,26.1,25.1,0.0789473684210526,11.65,22.0,1.52,-0.5,0.0,0.0,30.0,0.6731328381117551,48.5,2.5526315789473686,-0.026315789473684202,0.4235276182597542,0.03,0.0,0.0
3,0.3700000000000001,33.221679689999974,35.0,1711.08398438,1.76,8.799999999999997,21.9,8.0,60261.0,41.7,1677.86230469,0.03817338625456612,-0.23684210526315796,-1.0999999999999979,1.39,12.0,56.9,0.0526315789473684,2.82,3.0,2.45,15.0,0.0,90.0,90.0,15.0,45.0,5.82,17.5,1.8421052631578947,0.0,25.8,26.9,0.0526315789473684,10.33,19.9,1.46,0.5,0.0,1.0,50.0,0.4595605797670327,48.1,2.0789473684210527,0.10526315789473681,0.4977339660215988,0.0,0.0,0.0
4,-0.6499999999999999,-2.079223630000115,4.199999999999999,1711.08398438,1.03,-11.399999999999999,17.4,11.9,39217.0,62.7,1713.16320801,-0.23824439326981234,0.10526315789473673,3.1999999999999993,1.68,6.0,40.9,-0.13157894736842102,3.33,4.0,2.17,10.0,0.0,90.0,90.0,28.2,53.8,4.21,41.0,2.1578947368421053,0.0,28.0,24.8,0.0526315789473684,10.24,23.0,1.6,-0.3,0.0,0.2,32.4,0.6218207614735147,52.3,2.0526315789473686,-0.026315789473684202,0.3835763682037024,0.06,0.0,0.0
5,1.08,-48.62402343000008,-2.799999999999997,1711.08398438,1.74,2.799999999999997,18.7,18.4,52196.0,56.7,1759.70800781,-0.15421416744580585,-0.5526315789473684,2.1999999999999993,0.66,9.0,51.3,0.10526315789473681,2.96,1.0,2.25,10.0,0.0,447.0,90.0,26.9,69.2,5.86,50.0,1.7894736842105263,0.0,27.4,25.2,0.1578947368421052,9.96,21.7,1.95,0.30000000000000004,0.0,0.8,24.1,0.5359428960106662,48.5,2.3421052631578947,-0.052631578947368404,0.3817287285648604,0.08,0.0,-357.0
6,-0.3400000000000001,-48.62402343000008,-14.800000000000004,1711.08398438,1.13,-2.1000000000000014,21.5,8.9,62463.0,40.0,1759.70800781,-0.04192694785278489,0.1578947368421053,1.1000000000000014,1.47,-1.0,48.4,-0.0789473684210526,2.47,5.0,1.59,4.0,0.0,90.0,90.0,32.7,53.1,5.22,59.2,2.1578947368421053,0.0,28.1,27.0,0.0789473684210526,11.35,20.8,1.89,-0.09999999999999998,0.0,0.4,17.9,0.4535328337575212,50.5,2.0,-0.026315789473684195,0.4116058859047363,0.0,0.0,0.0
7,0.41999999999999993,-48.62402343000008,-3.400000000000002,1711.08398438,1.71,5.100000000000001,23.6,14.6,16988.0,36.3,1759.70800781,-0.0830292839128679,-0.4736842105263157,-0.3999999999999986,1.29,-6.0,47.9,0.052631578947368404,2.69,13.0,2.08,7.0,0.0,91.0,91.0,35.1,54.1,5.06,32.4,1.631578947368421,0.0,25.8,26.2,0.1578947368421052,10.81,19.6,1.48,-0.5,0.0,0.0,31.7,0.4696355969709933,42.8,2.1052631578947367,-0.0789473684210526,0.3866063130581254,0.0,1.0,0.0
8,-0.26,-146.88720703000013,-14.8,1643.66943359,1.61,-4.199999999999996,24.6,16.8,39818.0,34.5,1790.55664062,0.09602269870973834,1.105263157894737,-3.1000000000000014,1.87,0.0,57.1,0.026315789473684195,3.03,15.0,2.76,15.0,0.0,91.0,91.0,42.6,48.1,6.02,68.5,2.6578947368421053,0.0,23.7,26.8,0.131578947368421,10.96,20.8,2.27,-0.5,0.0,0.0,27.8,0.5063019862425692,61.3,1.5526315789473684,0.0,0.6023246849523075,0.03,0.0,0.0
9,-0.7400000000000001,-146.88720703000013,-19.4,1643.66943359,0.87,-9.300000000000004,17.6,29.8,31977.0,74.7,1790.55664062,-0.05190151102351237,0.39473684210526305,1.5,1.61,-1.0,45.4,-0.026315789473684195,2.56,6.0,2.28,5.0,0.0,92.0,449.0,31.9,53.2,5.15,31.9,2.289473684210526,0.0,26.5,25.0,0.0789473684210526,10.93,21.7,1.74,-0.3,0.0,0.2,12.5,0.6300728649368238,54.7,1.894736842105263,-0.0263157894736842,0.5781713539133114,0.08,-8.0,357.0
10,-0.29000000000000004,-170.82287598000016,-17.299999999999997,1778.92663574,1.47,-6.399999999999999,15.8,19.6,41587.0,53.0,1949.74951172,-0.044201132264077625,0.1578947368421053,1.1999999999999993,1.76,-10.0,50.5,0.10526315789473681,2.82,15.0,2.18,5.0,0.0,7.0,7.0,50.0,46.4,5.09,69.6,2.0,0.0,27.0,25.8,0.1578947368421052,10.13,22.0,1.53,-0.09999999999999998,0.0,0.4,32.7,0.4977339660215988,56.9,1.8421052631578947,-0.052631578947368404,0.4535328337575212,0.03,0.0,0.0
11,0.5199999999999999,64.99084472000004,11.899999999999999,1711.46643066,1.39,6.899999999999999,16.5,15.8,25401.0,82.7,1646.47558594,-0.12397934545051742,-0.18421052631578938,1.6000000000000014,0.87,0.0,52.3,0.026315789473684195,2.85,5.0,3.93,5.0,0.0,5.0,8.0,12.5,72.9,5.11,25.0,2.1052631578947367,0.0,28.1,26.5,0.1052631578947368,10.67,22.29,1.86,0.25,0.0,0.75,24.4,0.5781713539133114,45.4,2.289473684210526,0.0526315789473684,0.454192008462794,0.07,2.0,3.0
12,-0.84,-50.317626949999976,-3.1000000000000014,1597.3581543,0.66,7.299999999999997,18.2,20.2,31150.0,60.7,1647.67578125,0.11241527775091203,-0.02631578947368407,-0.9000000000000021,1.5,-6.0,48.5,-0.026315789473684202,2.69,7.0,2.08,1.0,0.0,7.0,7.0,30.0,44.0,5.6,34.0,2.3421052631578947,0.0,25.2,26.1,0.0526315789473684,10.54,19.6,1.83,-0.5,0.0,0.0,26.9,0.4235276182597542,41.2,2.3684210526315788,0.026315789473684202,0.5359428960106662,0.0,0.0,0.0
13,0.5800000000000001,97.4448242200001,-0.5,1788.27868652,1.61,13.800000000000004,16.3,12.2,61357.0,85.0,1690.8338623,0.2464964967331214,-0.26315789473684226,-3.0,1.03,0.0,54.7,0.0526315789473684,3.03,7.0,2.76,7.0,0.0,7.0,5.0,32.4,45.9,5.09,37.8,1.894736842105263,0.0,25.0,28.0,0.1052631578947368,11.57,20.8,2.63,0.09999999999999998,0.0,0.6,31.9,0.3835763682037024,40.9,2.1578947368421053,-0.0263157894736842,0.6300728649368238,0.03,7.0,-2.0
14,0.9500000000000001,490.5379638700001,8.600000000000001,2055.97094727,1.87,20.699999999999996,16.0,21.0,53147.0,60.3,1565.4329834,-0.0024978533854761453,-0.894736842105263,1.0,0.92,15.0,61.3,0.0526315789473684,3.11,0.0,2.53,15.0,0.0,7.0,6.0,34.0,57.4,6.16,48.9,1.5526315789473684,0.0,26.8,25.8,0.1052631578947368,10.12,22.3,1.86,0.0,0.0,0.5,42.6,0.5087998396280453,40.6,2.4473684210526314,-0.0789473684210526,0.5063019862425692,0.05,2.0,-1.0
15,0.5699999999999998,-54.67370605999986,12.6,1729.70837402,1.68,-1.2000000000000028,16.2,16.0,31537.0,86.0,1784.38208008,0.12182076147351473,-0.21052631578947345,-0.6999999999999993,1.11,-2.0,52.3,0.07894736842105261,2.96,9.0,2.25,7.0,0.0,8.0,7.0,15.6,75.0,4.71,46.9,2.0526315789473686,0.0,24.8,25.5,0.1842105263157894,12.26,21.7,2.33,0.30000000000000004,0.0,0.8,28.2,0.5,53.5,2.263157894736842,0.0,0.6218207614735147,0.08,-3.0,-1.0
16,0.16000000000000014,33.92895507000003,17.200000000000003,1752.20849609,1.29,-5.600000000000001,16.1,15.9,25099.0,85.7,1718.27954102,0.058029711066256984,-0.052631578947368585,-1.9000000000000021,1.13,6.0,42.8,0.026315789473684195,2.86,4.0,2.81,10.0,0.0,7.0,6.0,17.9,59.0,4.3,23.1,2.1052631578947367,0.0,26.2,28.1,0.1052631578947368,10.82,21.1,2.08,0.09999999999999998,0.0,0.6,35.1,0.4116058859047363,48.4,2.1578947368421053,0.026315789473684195,0.4696355969709933,0.0,5.0,-1.0
17,-0.24,-112.87951659999999,0.8999999999999986,1691.69104004,1.5,-2.799999999999997,17.2,33.5,11161.0,63.3,1804.57055664,0.29140410954689466,0.7631578947368423,-2.299999999999997,1.74,-6.0,48.5,0.02631578947368421,2.85,10.0,5.19,4.0,0.0,8.0,8.0,24.1,66.7,5.59,40.7,2.5526315789473686,0.0,25.1,27.4,0.1842105263157894,11.82,24.69,2.42,-0.25,0.0,0.25,25.0,0.3817287285648604,51.3,1.7894736842105263,0.052631578947368404,0.6731328381117551,0.19,-1.0,0.0
18,-0.2200000000000002,-130.53039551000006,-12.8,1675.54382324,1.39,-9.0,15.6,29.8,31235.0,68.3,1806.07421875,-0.14276410518527483,-0.5789473684210527,3.1999999999999993,1.61,-9.0,48.1,-0.131578947368421,2.62,12.0,3.04,3.0,0.0,7.0,8.0,27.8,59.3,3.08,46.3,2.0789473684210527,0.0,26.9,23.7,0.0,12.94,22.3,2.29,0.09999999999999998,0.0,0.6,15.0,0.6023246849523075,57.1,2.6578947368421053,0.0,0.4595605797670327,0.0,0.0,1.0
19,0.5300000000000002,184.99743652000006,-0.8999999999999986,1904.10913086,2.24,9.800000000000004,16.3,26.4,60017.0,74.0,1719.11169434,0.05676736326690124,0.13157894736842102,1.3999999999999986,1.71,4.0,57.7,0.0789473684210526,3.0,7.0,2.96,11.0,0.0,7.0,8.0,31.7,48.8,6.1,41.5,1.763157894736842,0.0,27.2,25.8,0.2368421052631578,10.24,21.9,1.2,0.30000000000000004,0.0,0.8,30.8,0.3866063130581254,47.9,1.631578947368421,0.052631578947368404,0.4433736763250266,0.08,0.0,1.0
20,-0.6,-130.36035156000003,-20.200000000000003,1641.49316406,0.87,-5.100000000000001,18.1,23.4,31725.0,59.3,1771.85351562,0.12463852015579024,0.2894736842105261,-0.5,1.47,1.0,45.4,-0.0789473684210526,2.85,4.0,5.19,5.0,0.0,7.0,7.0,32.7,53.1,5.15,59.2,2.289473684210526,0.0,26.5,27.0,0.0789473684210526,10.93,24.69,1.74,-0.09999999999999998,0.0,0.4,12.5,0.4535328337575212,50.5,2.0,-0.1052631578947368,0.5781713539133114,0.19,0.0,0.0
21,-0.7400000000000002,-323.8215332,-24.700000000000003,1733.02294922,1.13,-12.899999999999999,18.4,21.6,62469.0,69.5,2056.84448242,-0.09469610033783288,0.605263157894737,1.3000000000000007,1.87,-9.0,48.4,-0.026315789473684195,2.82,15.0,2.18,6.0,0.0,7.0,7.0,42.6,48.1,5.22,68.5,2.1578947368421053,0.0,28.1,26.8,0.0789473684210526,11.35,22.0,1.89,-0.5,0.0,0.0,17.9,0.5063019862425692,61.3,1.5526315789473684,0.026315789473684202,0.4116058859047363,0.03,-5.0,0.0
22,-0.46999999999999986,-151.88928222999994,9.600000000000001,1564.67224121,0.92,-11.699999999999996,19.3,26.0,29517.0,61.3,1716.56152344,0.05460783116525131,0.3421052631578947,-2.3000000000000007,1.39,-7.0,40.6,-0.0526315789473684,2.04,7.0,2.5,0.0,0.0,7.0,7.0,24.4,56.1,5.6,43.9,2.4473684210526314,0.0,25.8,28.1,0.0526315789473684,10.91,19.6,2.23,0.0,0.0,0.5,34.0,0.454192008462794,52.3,2.1052631578947367,0.0789473684210526,0.5087998396280453,0.04,-1.0,0.0
23,0.1100000000000001,-7.581298829999923,15.0,1655.93811035,1.5,-6.899999999999999,19.0,23.4,29918.0,53.0,1663.51940918,-0.03603296150727847,0.2894736842105261,-0.7999999999999972,1.39,10.0,41.2,0.0789473684210526,3.33,0.0,2.17,10.0,0.0,6.0,7.0,15.0,45.0,5.5,17.5,2.3684210526315788,0.0,26.1,26.9,0.0789473684210526,11.65,23.0,1.52,-0.5,0.0,0.0,30.0,0.4595605797670327,48.1,2.0789473684210527,0.0,0.4235276182597542,0.06,0.0,1.0
24,1.0499999999999998,126.07128907000015,4.800000000000001,1715.27978516,1.71,-0.6000000000000014,20.1,25.8,16955.0,56.3,1589.20849609,-0.14933658295254088,-0.7105263157894737,0.6000000000000014,0.66,6.0,47.9,0.10526315789473681,2.86,1.0,2.59,7.0,0.0,7.0,6.0,26.9,69.2,5.06,50.0,1.631578947368421,0.0,25.8,25.2,0.1578947368421052,10.81,19.9,1.48,0.25,0.0,0.75,31.7,0.5359428960106662,48.5,2.3421052631578947,-0.052631578947368404,0.3866063130581254,0.1,3.0,-1.0
25,0.08000000000000007,219.27075194999998,21.8,1956.93518066,1.76,4.600000000000001,19.6,25.2,60326.0,56.0,1737.66442871,-0.12408679545191592,-0.2105263157894739,1.0,1.68,8.0,56.9,-0.13157894736842102,2.56,7.0,2.28,15.0,0.0,7.0,7.0,28.2,53.8,5.82,41.0,1.8421052631578947,0.0,25.8,24.8,0.0526315789473684,10.33,21.7,1.46,0.09999999999999998,0.0,0.6,50.0,0.6218207614735147,52.3,2.0526315789473686,0.0789473684210526,0.4977339660215988,0.08,0.0,0.0
26,-0.47,-11.035400390000177,7.399999999999999,1682.32531738,1.03,-7.600000000000001,19.5,18.2,38805.0,54.7,1693.36071777,-0.28955646990805267,-0.3947368421052633,2.8999999999999986,1.5,2.0,40.9,-0.13157894736842102,3.0,2.0,2.96,4.0,0.0,6.0,7.0,25.0,66.7,4.21,30.6,2.1578947368421053,0.0,28.0,25.1,0.0526315789473684,10.24,21.9,1.6,0.0,0.0,0.5,32.4,0.6731328381117551,48.5,2.5526315789473686,-0.026315789473684202,0.3835763682037024,0.08,1.0,1.0
27,0.32000000000000006,80.80895996000004,-7.300000000000001,1818.38671875,1.61,14.300000000000004,26.6,16.4,39298.0,59.5,1737.57775879,0.13268908798131424,0.5526315789473686,-2.5,1.29,3.0,57.1,0.026315789473684195,2.82,9.0,2.45,12.0,0.0,8.0,7.0,35.1,54.1,6.02,32.4,2.6578947368421053,0.0,23.7,26.2,0.131578947368421,10.96,19.9,2.27,0.5,0.0,1.0,27.8,0.4696355969709933,42.8,2.1052631578947367,-0.0526315789473684,0.6023246849523075,0.0,0.0,-1.0
28,0.1299999999999999,6.1137695299998995,-7.799999999999997,1803.0135498,1.74,-3.4000000000000057,15.8,17.8,52211.0,89.5,1796.89978027,-0.2483441363719634,-0.10526315789473673,2.3999999999999986,1.61,-2.0,51.3,0.052631578947368404,2.86,10.0,2.81,8.0,0.0,8.0,7.0,31.9,53.2,5.86,31.9,1.7894736842105263,0.0,27.4,25.0,0.1578947368421052,9.96,21.1,1.95,0.09999999999999998,0.0,0.6,24.1,0.6300728649368238,54.7,1.894736842105263,0.0,0.3817287285648604,0.0,-7.0,-1.0
29,-1.1300000000000001,-131.51501465,-15.200000000000001,1776.53857422,1.11,-4.200000000000003,19.0,12.5,73738.0,87.0,1908.05358887,0.05662632367497339,0.5,-1.6999999999999993,2.24,-4.0,53.5,-0.13157894736842102,3.03,13.0,2.76,9.0,0.0,7.0,8.0,30.8,53.8,4.73,53.8,2.263157894736842,0.0,25.5,27.2,0.1052631578947368,9.3,20.8,1.7,-0.3,0.0,0.2,15.6,0.4433736763250266,57.7,1.763157894736842,0.0,0.5,0.03,0.0,1.0
30,-0.1100000000000001,-112.04711913999995,-2.8000000000000007,1702.64941406,1.5,-8.600000000000001,12.8,9.1,11235.0,79.3,1814.6965332,0.07080815315944755,-0.10526315789473673,1.4000000000000021,1.61,-5.0,48.5,0.05263157894736842,3.03,10.0,2.76,5.0,0.0,13.0,14.0,27.8,59.3,5.59,46.3,2.5526315789473686,0.0,25.1,23.7,0.1842105263157894,11.82,20.8,2.42,-0.5,0.0,0.0,25.0,0.6023246849523075,57.1,2.6578947368421053,0.026315789473684202,0.6731328381117551,0.03,0.0,1.0
31,0.43999999999999995,104.77551270000004,0.30000000000000426,1777.81213379,1.47,9.600000000000001,15.2,15.1,41573.0,64.0,1673.03662109,0.06995646555381879,-0.1578947368421053,-1.0,1.03,4.0,50.5,0.10526315789473681,2.96,3.0,2.25,7.0,0.0,14.0,14.0,32.4,45.9,5.09,37.8,2.0,0.0,27.0,28.0,0.1578947368421052,10.13,21.7,1.53,0.30000000000000004,0.0,0.8,32.7,0.3835763682037024,40.9,2.1578947368421053,0.0526315789473684,0.4535328337575212,0.08,0.0,0.0
32,0.42000000000000004,105.73339843999997,22.6,1741.26794434,1.29,-2.6000000000000014,17.9,14.5,25147.0,51.3,1635.5345459,-0.10853575694231815,-0.18421052631578938,-0.3000000000000007,0.87,2.0,42.8,0.026315789473684195,2.47,5.0,1.59,7.0,0.0,14.0,13.0,12.5,72.9,4.3,25.0,2.1052631578947367,0.0,26.2,26.5,0.1052631578947368,10.82,20.8,2.08,-0.3,0.0,0.2,35.1,0.5781713539133114,45.4,2.289473684210526,0.1052631578947368,0.4696355969709933,0.0,3.0,-1.0
33,0.16000000000000014,339.62048340000024,10.900000000000002,2060.20605469,1.87,13.399999999999999,18.1,19.4,52148.0,61.7,1720.58557129,0.1196956731844438,-0.07894736842105265,1.0,1.71,6.0,61.3,-0.052631578947368404,2.85,9.0,3.93,15.0,0.0,14.0,14.0,31.7,48.8,6.16,41.5,1.5526315789473684,0.0,26.8,25.8,0.1052631578947368,10.12,22.29,1.86,0.09999999999999998,0.0,0.6,42.6,0.3866063130581254,47.9,1.631578947368421,0.0263157894736842,0.5063019862425692,0.07,-1.0,0.0
34,0.26,-15.828125,6.5,1713.83312988,1.39,3.8999999999999986,18.3,14.7,26528.0,49.3,1729.66125488,0.042586122558057715,-0.052631578947368585,0.0,1.13,1.0,52.3,0.026315789473684195,2.16,6.0,3.32,7.0,0.0,14.0,14.0,17.9,59.0,5.11,23.1,2.1052631578947367,0.0,28.1,28.1,0.1052631578947368,10.67,22.3,1.86,-0.09999999999999998,0.0,0.4,24.4,0.4116058859047363,48.4,2.1578947368421053,-0.026315789473684202,0.454192008462794,0.16,4.0,0.0
35,0.7599999999999999,176.83874511,-5.800000000000001,1744.23925781,1.68,11.699999999999996,15.7,13.4,41573.0,58.0,1567.4005127,0.11302092184546941,-0.39473684210526283,-1.0,0.92,6.0,52.3,0.13157894736842102,2.69,1.0,2.08,7.0,0.0,14.0,14.0,34.0,57.4,4.71,48.9,2.0526315789473686,0.0,24.8,25.8,0.1842105263157894,12.26,19.6,2.33,0.0,0.0,0.5,28.2,0.5087998396280453,40.6,2.4473684210526314,-0.05263157894736839,0.6218207614735147,0.0,0.0,0.0
36,-0.45000000000000007,-182.47241211000005,11.299999999999999,1583.90270996,0.66,-5.0,16.0,12.8,31144.0,60.0,1766.37512207,0.03594289601066625,0.07894736842105265,-0.3000000000000007,1.11,-8.0,48.5,-0.0526315789473684,3.0,9.0,2.96,1.0,0.0,13.0,14.0,15.6,75.0,5.6,46.9,2.3421052631578947,0.0,25.2,25.5,0.0526315789473684,10.54,21.9,1.83,-0.5,0.0,0.0,26.9,0.5,53.5,2.263157894736842,0.0,0.5359428960106662,0.08,-3.0,1.0
37,0.7400000000000002,263.625,0.8000000000000007,1918.21704102,2.24,16.5,17.5,21.3,60344.0,62.7,1654.59204102,0.0198460580652724,-0.6052631578947367,1.0999999999999979,1.5,5.0,57.7,0.1578947368421052,2.82,8.0,2.18,13.0,0.0,14.0,13.0,30.0,44.0,6.1,34.0,1.763157894736842,0.0,27.2,26.1,0.2368421052631578,10.24,22.0,1.2,0.25,0.0,0.75,30.8,0.4235276182597542,41.2,2.3684210526315788,0.026315789473684202,0.4433736763250266,0.03,0.0,-1.0
38,-0.1499999999999999,-159.7794189399999,-18.1,1790.58093262,1.61,-2.1999999999999957,18.5,16.3,61645.0,59.3,1950.36035156,0.132338898915225,0.05263157894736836,-0.8000000000000007,1.76,-6.0,54.7,0.0526315789473684,2.82,13.0,2.45,7.0,0.0,15.0,14.0,50.0,46.4,5.09,69.6,1.894736842105263,0.0,25.0,25.8,0.1052631578947368,11.57,19.9,2.63,-0.3,0.0,0.2,31.9,0.4977339660215988,56.9,1.8421052631578947,-0.131578947368421,0.6300728649368238,0.0,0.0,-1.0
39,-0.3500000000000001,-144.4669189399999,-9.100000000000001,1664.86535645,1.39,-3.1999999999999957,15.6,13.2,30255.0,81.0,1809.33227539,0.07783185120217229,0.2894736842105263,-0.5,1.74,-9.0,48.1,-0.1578947368421052,2.56,10.0,2.28,1.0,0.0,14.0,15.0,24.1,66.7,3.08,40.7,2.0789473684210527,0.0,26.9,27.4,0.0,12.94,21.7,2.29,-0.5,0.0,0.0,15.0,0.3817287285648604,51.3,1.7894736842105263,0.0263157894736842,0.4595605797670327,0.08,-4.0,1.0
40,-0.16000000000000003,-28.985351560000026,-19.9,1644.27368164,0.87,4.5,19.0,15.9,31765.0,78.3,1673.2590332,0.19459498570960904,0.1315789473684208,-1.5,1.03,5.0,45.4,0.026315789473684202,2.62,0.0,3.04,5.0,0.0,7.0,7.0,32.4,45.9,5.15,37.8,2.289473684210526,0.0,26.5,28.0,0.0789473684210526,10.93,22.3,1.74,-0.3,0.0,0.2,12.5,0.3835763682037024,40.9,2.1578947368421053,-0.0526315789473684,0.5781713539133114,0.0,-1.0,0.0
41,0.17999999999999994,-37.50170899,19.5,1741.46911621,1.29,-10.700000000000003,20.2,10.0,25172.0,66.5,1778.9708252,-0.030364403029006726,-0.1578947368421053,0.6999999999999993,1.11,-4.0,42.8,0.0,2.85,9.0,5.19,5.0,0.0,7.0,7.0,15.6,75.0,4.3,46.9,2.1052631578947367,0.0,26.2,25.5,0.1052631578947368,10.82,24.69,2.08,0.09999999999999998,0.0,0.6,35.1,0.5,53.5,2.263157894736842,0.026315789473684195,0.4696355969709933,0.19,-1.0,0.0
42,0.08000000000000007,130.43627930000002,17.700000000000003,1794.23706055,1.47,2.3999999999999986,19.3,12.1,39978.0,75.0,1663.80078125,-0.006027746009511503,-0.07894736842105265,0.10000000000000142,1.39,8.0,50.5,0.1578947368421052,2.16,1.0,3.32,9.0,0.0,6.0,7.0,15.0,45.0,5.09,17.5,2.0,0.0,27.0,26.9,0.1578947368421052,10.13,22.3,1.53,-0.3,0.0,0.2,32.7,0.4595605797670327,48.1,2.0789473684210527,0.0526315789473684,0.4535328337575212,0.16,0.0,1.0
43,-0.26,2.588012689999914,-7.100000000000001,1580.24731445,0.66,7.899999999999999,21.2,13.9,31117.0,64.7,1577.65930176,0.027143056382620934,-0.10526315789473673,-0.6000000000000014,0.92,-1.0,48.5,0.0,2.44,2.0,2.56,1.0,0.0,7.0,7.0,34.0,57.4,5.6,48.9,2.3421052631578947,0.0,25.2,25.8,0.0526315789473684,10.54,23.1,1.83,0.0,0.0,0.5,26.9,0.5087998396280453,40.6,2.4473684210526314,-0.05263157894736839,0.5359428960106662,0.0,0.0,0.0
44,-0.09999999999999987,66.00378417999991,0.1999999999999993,1789.86230469,1.61,6.800000000000004,22.5,15.8,61246.0,55.0,1723.85852051,0.24346655187869842,0.26315789473684204,-0.8000000000000007,1.71,1.0,54.7,-0.052631578947368404,2.61,6.0,2.78,7.0,0.0,7.0,6.0,31.7,48.8,5.09,41.5,1.894736842105263,0.0,25.0,25.8,0.1052631578947368,11.57,22.0,2.63,-0.3,0.0,0.2,31.9,0.3866063130581254,47.9,1.631578947368421,0.0,0.6300728649368238,0.06,4.0,-1.0
45,0.7400000000000002,218.21557616999985,5.800000000000001,1918.99365234,2.24,9.200000000000003,20.4,18.6,60347.0,66.0,1700.77807617,-0.22975916178672845,-0.7894736842105265,2.099999999999998,1.5,7.0,57.7,0.05263157894736839,2.47,5.0,1.59,12.0,0.0,7.0,7.0,25.0,66.7,6.1,30.6,1.763157894736842,0.0,27.2,25.1,0.2368421052631578,10.24,20.8,1.2,0.25,0.0,0.75,30.8,0.6731328381117551,48.5,2.5526315789473686,0.0,0.4433736763250266,0.0,0.0,0.0
46,-0.3500000000000001,-102.09204101,0.29999999999999716,1717.24511719,1.39,1.0,22.6,15.2,25700.0,57.7,1819.3371582,0.07246327989793361,0.3157894736842104,0.7000000000000028,1.74,-5.0,52.3,-0.052631578947368404,2.72,13.0,2.56,8.0,0.0,6.0,7.0,24.1,66.7,5.11,40.7,2.1052631578947367,0.0,28.1,27.4,0.1052631578947368,10.67,21.9,1.86,-0.5,0.0,0.0,24.4,0.3817287285648604,51.3,1.7894736842105263,0.0263157894736842,0.454192008462794,0.08,1.0,1.0
47,-0.4800000000000002,-90.31860351,-9.900000000000002,1735.1895752,1.13,-8.700000000000003,23.0,13.2,62473.0,55.5,1825.50817871,-0.19071879904757122,-0.5,4.400000000000002,1.61,-6.0,48.4,-0.05263157894736839,2.69,10.0,2.08,4.0,0.0,7.0,7.0,27.8,59.3,5.22,46.3,2.1578947368421053,0.0,28.1,23.7,0.0789473684210526,11.35,19.6,1.89,-0.3,0.0,0.2,17.9,0.6023246849523075,57.1,2.6578947368421053,0.026315789473684202,0.4116058859047363,0.0,0.0,0.0
48,0.17999999999999994,68.73095703000013,-1.8000000000000007,1742.92077637,1.68,11.099999999999994,18.3,16.9,31444.0,84.7,1674.18981934,0.19829314321376051,-0.3157894736842102,-1.3000000000000007,1.5,-3.0,52.3,0.10526315789473681,2.86,11.0,2.81,8.0,0.0,8.0,8.0,30.0,44.0,4.71,34.0,2.0526315789473686,0.0,24.8,26.1,0.1842105263157894,12.26,21.1,2.33,0.0,0.0,0.5,28.2,0.4235276182597542,41.2,2.3684210526315788,0.026315789473684202,0.6218207614735147,0.0,0.0,0.0
