GAME_ID,date,home_season,home_season_type,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_win,point_diff,home_PTS,away_PTS,home_FG_PCT,away_FG_PCT,home_FG3_PCT,away_FG3_PCT,home_FT_PCT,away_FT_PCT,home_REB,away_REB,home_AST,away_AST,home_TOV,away_TOV,home_PLUS_MINUS,away_PLUS_MINUS,adv_home_estimatedNetRating,adv_away_estimatedNetRating,adv_home_estimatedOffensiveRating,adv_away_estimatedOffensiveRating,adv_home_estimatedDefensiveRating,adv_away_estimatedDefensiveRating,adv_home_estimatedPace,adv_away_estimatedPace,adv_home_effectiveFieldGoalPercentage,adv_away_effectiveFieldGoalPercentage,adv_home_trueShootingPercentage,adv_away_trueShootingPercentage,adv_home_PIE,adv_away_PIE,net_rating_diff,pace_diff,efg_diff,home_rest_days,away_rest_days,home_is_b2b,away_is_b2b,rest_diff,b2b_advantage,home_roll_won_10,away_roll_won_10,home_roll_pts_for_10,away_roll_pts_for_10,home_roll_pts_against_10,away_roll_pts_against_10,home_roll_pt_diff_10,away_roll_pt_diff_10,win_pct_diff_10,pt_diff_diff_10
22300388,2023-12-23,2023-24,Regular Season,NYK,MIL,0,-19,111,130,0.441,0.527,0.31,0.5,0.952,0.783,41,53,17,25,11,14,-19,19,-92.2,92.2,538.8,631.1,631.1,538.8,20.6,20.6,0.489,0.615,0.543,0.643,0.404,0.596,-184.4,0.0,-0.126,2.0,1.0,0,0,1.0,0,0.6,0.8,122.7,130.7,122.1,121.2,0.6,9.5,-0.20000000000000007,-8.9
22300394,2023-12-23,2023-24,Regular Season,BKN,DET,1,11,126,115,0.523,0.494,0.417,0.429,0.813,0.759,38,36,32,26,12,14,11,-11,55.0,-55.0,630.0,575.0,575.0,630.0,20.0,20.0,0.581,0.589,0.629,0.627,0.566,0.434,110.0,0.0,-0.008000000000000007,0.0,1.0,1,0,-1.0,-1,0.4,0.0,114.9,108.1,117.0,124.6,-2.1,-16.5,0.4,14.4
22300398,2023-12-23,2023-24,Regular Season,DAL,SAS,1,25,144,119,0.52,0.449,0.511,0.311,0.81,0.708,52,42,26,32,13,10,25,-25,119.6,-119.6,660.6,540.9,540.9,660.6,21.9,21.9,0.635,0.52,0.659,0.548,0.561,0.439,239.2,0.0,0.11499999999999999,0.0,1.0,1,0,-1.0,-1,0.5,0.1,118.2,110.1,118.4,120.3,-0.2,-10.2,0.4,10.0
22300396,2023-12-23,2023-24,Regular Season,CHI,CLE,0,-14,95,109,0.438,0.443,0.229,0.267,0.895,0.731,37,48,23,28,12,13,-14,14,-87.1,87.1,505.3,592.4,592.4,505.3,18.6,18.6,0.488,0.511,0.538,0.548,0.441,0.559,-174.2,0.0,-0.02300000000000002,1.0,1.0,0,0,0.0,0,0.7,0.6,117.7,114.6,111.8,113.9,5.9,0.7,0.09999999999999998,5.2
22300402,2023-12-25,2023-24,Regular Season,DEN,GSW,1,6,120,114,0.488,0.46,0.412,0.35,0.813,0.87,43,39,25,23,14,13,6,-6,24.1,-24.1,594.1,570.0,570.0,594.1,20.1,20.1,0.573,0.54,0.624,0.587,0.544,0.456,48.2,0.0,0.03299999999999992,1.0,1.0,0,0,0.0,0,0.7,0.6,115.9,121.6,109.2,118.1,6.7,3.5,0.09999999999999998,3.2
22300403,2023-12-25,2023-24,Regular Season,LAL,BOS,0,-11,115,126,0.478,0.505,0.406,0.31,0.762,0.75,43,44,24,31,12,8,-11,11,-56.1,56.1,586.7,642.9,642.9,586.7,19.6,19.6,0.55,0.577,0.579,0.61,0.427,0.573,-112.2,0.0,-0.026999999999999913,1.0,1.0,0,0,0.0,0,0.5,0.8,116.5,126.3,114.0,115.1,2.5,11.2,-0.30000000000000004,-8.7
22300404,2023-12-25,2023-24,Regular Season,MIA,PHI,1,6,119,113,0.476,0.426,0.375,0.378,0.771,0.64,56,36,27,23,14,8,6,-6,29.7,-29.7,589.1,559.4,559.4,589.1,20.2,20.2,0.548,0.516,0.599,0.538,0.575,0.425,59.4,0.0,0.03200000000000003,2.0,2.0,0,0,0.0,0,0.6,0.8,115.0,126.1,114.7,108.3,0.3,17.8,-0.20000000000000007,-17.5
22300401,2023-12-25,2023-24,Regular Season,NYK,MIL,1,7,129,122,0.543,0.474,0.308,0.31,0.808,0.792,41,44,27,26,12,11,7,-7,35.0,-35.0,645.0,610.0,610.0,645.0,20.0,20.0,0.587,0.542,0.624,0.578,0.548,0.452,70.0,0.0,0.04499999999999993,1.0,1.0,0,0,0.0,0,0.5,0.9,122.0,132.4,123.9,120.3,-1.9,12.1,-0.4,-14.0
22300405,2023-12-25,2023-24,Regular Season,PHX,DAL,0,-14,114,128,0.444,0.536,0.341,0.364,0.8,0.733,47,38,28,28,16,11,-14,14,-74.8,74.8,558.8,633.7,633.7,558.8,20.3,20.3,0.522,0.631,0.564,0.658,0.44,0.56,-149.6,0.0,-0.10899999999999999,2.0,1.0,0,0,1.0,0,0.3,0.6,111.0,120.6,115.6,117.7,-4.6,2.9,-0.3,-7.5
22300414,2023-12-26,2023-24,Regular Season,LAC,CHA,1,9,113,104,0.471,0.462,0.412,0.207,0.76,0.75,45,42,24,31,13,11,9,-9,45.5,-45.5,570.7,525.3,525.3,570.7,19.8,19.8,0.553,0.495,0.589,0.52,0.527,0.473,91.0,0.0,0.05800000000000005,2.0,2.0,0,0,0.0,0,0.8,0.1,123.8,105.0,118.3,118.8,5.5,-13.8,0.7000000000000001,19.3
22300410,2023-12-26,2023-24,Regular Season,NOP,MEM,0,-1,115,116,0.433,0.433,0.323,0.239,0.636,0.844,46,50,18,24,15,18,-1,1,0.1,-0.1,513.4,513.3,513.3,513.4,20.38,20.38,0.485,0.494,0.516,0.557,0.432,0.568,0.2,0.0,-0.009000000000000008,2.0,2.0,0,0,0.0,0,0.6,0.4,119.5,109.4,114.5,113.6,5.0,-4.2,0.19999999999999996,9.2
22300406,2023-12-26,2023-24,Regular Season,DET,BKN,0,-6,112,118,0.444,0.5,0.36,0.409,0.719,0.628,52,42,20,22,14,9,-6,6,-29.4,29.4,549.0,578.4,578.4,549.0,20.4,20.4,0.494,0.555,0.538,0.585,0.457,0.543,-58.8,0.0,-0.061000000000000054,2.0,2.0,0,0,0.0,0,0.0,0.4,108.4,114.6,125.4,118.4,-17.0,-3.8,-0.4,-13.2
22300407,2023-12-26,2023-24,Regular Season,WAS,ORL,0,-8,119,127,0.494,0.527,0.381,0.462,0.81,0.68,47,40,27,30,20,16,-8,8,-37.4,37.4,556.1,593.5,593.5,556.1,21.4,21.4,0.586,0.591,0.618,0.611,0.479,0.521,-74.8,0.0,-0.0050000000000000044,3.0,2.0,0,0,1.0,0,0.2,0.4,118.3,111.4,129.7,114.5,-11.4,-3.1,-0.2,-8.3
22300411,2023-12-26,2023-24,Regular Season,OKC,MIN,1,23,129,106,0.605,0.466,0.462,0.444,0.813,0.813,29,34,35,22,15,24,23,-23,108.6,-108.6,638.6,530.0,530.0,638.6,20.1,20.1,0.716,0.548,0.733,0.609,0.615,0.385,217.2,0.0,0.16799999999999993,2.0,2.0,0,0,0.0,0,0.7,0.8,124.3,115.8,118.2,108.9,6.1,6.9,-0.10000000000000009,-0.8000000000000007
22300412,2023-12-26,2023-24,Regular Season,SAS,UTA,0,-12,118,130,0.449,0.495,0.457,0.372,0.667,0.909,43,53,36,34,9,14,-12,12,-63.8,63.8,567.3,631.1,631.1,567.3,20.7,20.7,0.531,0.579,0.55,0.621,0.463,0.537,-127.6,0.0,-0.04799999999999993,2.0,2.0,0,0,0.0,0,0.1,0.5,108.5,114.9,121.0,121.2,-12.5,-6.3,-0.4,-6.2
22300413,2023-12-26,2023-24,Regular Season,POR,SAC,1,17,130,113,0.5,0.484,0.4,0.238,0.8,0.813,46,40,28,25,10,12,17,-17,81.6,-81.6,670.1,588.5,588.5,670.1,19.3,19.3,0.582,0.538,0.609,0.565,0.548,0.452,163.2,0.0,0.04399999999999993,2.0,2.0,0,0,0.0,0,0.1,0.6,113.8,119.4,120.4,118.7,-6.6,0.7,-0.5,-7.3
22300409,2023-12-26,2023-24,Regular Season,HOU,IND,0,-6,117,123,0.485,0.524,0.208,0.442,0.818,0.857,44,45,19,28,11,20,-6,6,-29.4,29.4,573.5,602.9,602.9,573.5,20.4,20.4,0.51,0.64,0.548,0.674,0.482,0.518,-58.8,0.0,-0.13,2.0,2.0,0,0,0.0,0,0.7,0.4,114.1,122.3,108.6,125.5,5.5,-3.2,0.29999999999999993,8.7
22300408,2023-12-26,2023-24,Regular Season,CHI,ATL,1,5,118,113,0.457,0.461,0.28,0.289,0.871,0.857,48,40,23,24,10,16,5,-5,19.4,-19.4,596.0,576.5,576.5,596.0,19.7,19.7,0.495,0.534,0.559,0.575,0.549,0.451,38.8,0.0,-0.039000000000000035,2.0,2.0,0,0,0.0,0,0.6,0.3,114.8,121.7,110.9,123.2,3.9,-1.5,0.3,5.4
22300418,2023-12-27,2023-24,Regular Season,HOU,PHX,0,-16,113,129,0.417,0.573,0.415,0.424,0.727,0.808,33,44,20,28,10,19,-16,16,-73.6,73.6,565.0,638.6,638.6,565.0,20.1,20.1,0.505,0.659,0.535,0.69,0.383,0.617,-147.2,0.0,-0.15400000000000003,0.0,1.0,1,0,-1.0,-1,0.6,0.3,114.8,111.3,110.8,116.5,4.0,-5.2,0.3,9.2
22300417,2023-12-27,2023-24,Regular Season,BKN,MIL,0,-22,122,144,0.446,0.584,0.219,0.451,0.862,0.739,47,41,29,41,9,10,-22,22,-108.9,108.9,604.0,712.9,712.9,604.0,20.2,20.2,0.48,0.713,0.536,0.726,0.409,0.591,-217.8,0.0,-0.23299999999999998,0.0,1.0,1,0,-1.0,-1,0.4,0.8,115.0,131.4,118.3,121.1,-3.3,10.3,-0.4,-13.600000000000001
22300420,2023-12-27,2023-24,Regular Season,DAL,CLE,0,-3,110,113,0.443,0.435,0.27,0.395,0.846,0.696,37,57,21,33,10,16,-3,3,-9.4,9.4,555.6,565.0,565.0,555.6,19.9,19.9,0.5,0.527,0.553,0.553,0.473,0.527,-18.8,0.0,-0.027000000000000024,1.0,3.0,0,0,-2.0,0,0.6,0.6,118.7,114.5,119.4,113.3,-0.7,1.2,0.0,-1.9
22300415,2023-12-27,2023-24,Regular Season,ORL,PHI,0,-20,92,112,0.392,0.469,0.273,0.357,0.875,0.706,43,48,17,14,16,10,-20,20,-103.1,103.1,474.2,577.3,577.3,474.2,19.4,19.4,0.449,0.521,0.514,0.541,0.429,0.571,-206.2,0.0,-0.07200000000000001,0.0,1.0,1,0,-1.0,-1,0.4,0.8,111.1,125.5,113.9,107.7,-2.8,17.8,-0.4,-20.6
22300419,2023-12-27,2023-24,Regular Season,OKC,NYK,1,9,129,120,0.544,0.5,0.438,0.412,0.773,0.8,27,40,20,24,4,18,9,-9,38.6,-38.6,638.6,600.0,600.0,638.6,20.1,20.1,0.622,0.585,0.647,0.63,0.543,0.457,77.2,0.0,0.03700000000000003,0.0,1.0,1,0,-1.0,-1,0.7,0.5,123.9,123.0,117.8,125.5,6.1,-2.5,0.19999999999999996,8.6
22300416,2023-12-27,2023-24,Regular Season,WAS,TOR,0,-30,102,132,0.467,0.571,0.242,0.395,0.667,0.684,34,53,25,43,17,20,-30,30,-139.5,139.5,495.1,634.6,634.6,495.1,20.7,20.7,0.511,0.654,0.528,0.664,0.348,0.652,-279.0,0.0,-0.14300000000000002,0.0,3.0,1,0,-3.0,-1,0.2,0.2,117.7,114.2,129.4,119.8,-11.7,-5.6,0.0,-6.1
22300425,2023-12-28,2023-24,Regular Season,DEN,MEM,1,37,142,105,0.573,0.416,0.488,0.371,0.857,0.72,53,36,43,23,12,11,37,-37,183.2,-183.2,703.0,519.8,519.8,703.0,20.2,20.2,0.677,0.489,0.695,0.525,0.661,0.339,366.4,0.0,0.18800000000000006,2.0,1.0,0,0,1.0,0,0.8,0.5,117.7,110.1,109.5,113.5,8.2,-3.4,0.30000000000000004,11.6
22300422,2023-12-28,2023-24,Regular Season,CHI,IND,0,-16,104,120,0.412,0.506,0.259,0.452,0.773,0.682,47,47,19,30,8,14,-16,16,-86.1,86.1,520.0,606.1,606.1,520.0,19.9,19.9,0.448,0.618,0.487,0.634,0.406,0.594,-172.2,0.0,-0.16999999999999998,1.0,1.0,0,0,0.0,0,0.6,0.4,115.5,122.4,112.2,126.0,3.3,-3.6,0.19999999999999996,6.9
22300427,2023-12-28,2023-24,Regular Season,POR,SAS,0,-13,105,118,0.347,0.482,0.306,0.278,0.75,0.929,57,42,16,33,13,11,-13,13,-70.2,70.2,519.8,590.0,590.0,519.8,20.1,20.1,0.401,0.541,0.456,0.606,0.343,0.657,-140.4,0.0,-0.14,1.0,1.0,0,0,0.0,0,0.2,0.1,115.5,109.7,119.9,121.9,-4.4,-12.2,0.1,7.799999999999999
22300424,2023-12-28,2023-24,Regular Season,NOP,UTA,1,7,112,105,0.549,0.424,0.37,0.308,0.8,0.84,35,42,27,27,15,19,7,-7,48.9,-48.9,595.7,546.9,546.9,595.7,19.0,19.0,0.61,0.494,0.632,0.547,0.565,0.435,97.8,0.0,0.11599999999999999,1.0,1.0,0,0,0.0,0,0.6,0.6,119.2,118.2,113.7,118.3,5.5,-0.1,0.0,5.6
22300428,2023-12-28,2023-24,Regular Season,LAL,CHA,1,21,133,112,0.536,0.471,0.5,0.455,1.0,0.607,42,43,41,29,11,19,21,-21,94.0,-94.0,627.4,533.3,533.3,627.4,21.1,21.1,0.613,0.559,0.645,0.575,0.605,0.395,188.0,0.0,0.05399999999999994,2.0,1.0,0,0,1.0,0,0.4,0.1,117.3,103.7,116.9,117.8,0.4,-14.1,0.30000000000000004,14.5
22300426,2023-12-28,2023-24,Regular Season,GSW,MIA,0,-12,102,114,0.42,0.484,0.242,0.323,0.8,0.727,43,44,27,26,13,10,-12,12,-56.4,56.4,531.3,587.6,587.6,531.3,19.3,19.3,0.466,0.538,0.515,0.566,0.452,0.548,-112.8,0.0,-0.07200000000000001,2.0,2.0,0,0,0.0,0,0.6,0.7,121.8,114.0,118.8,111.6,3.0,2.4,-0.09999999999999998,0.6000000000000001
22300421,2023-12-28,2023-24,Regular Season,BOS,DET,1,6,128,122,0.485,0.475,0.282,0.326,0.84,0.632,43,57,25,27,12,19,6,-6,33.0,-33.0,592.6,559.6,559.6,592.6,19.65,19.65,0.54,0.545,0.582,0.558,0.533,0.467,66.0,0.0,-0.0050000000000000044,2.0,1.0,0,0,1.0,0,0.8,0.0,126.4,109.5,114.7,126.2,11.7,-16.7,0.8,28.4
22300423,2023-12-28,2023-24,Regular Season,MIN,DAL,1,8,118,110,0.514,0.444,0.515,0.424,0.735,0.842,38,39,23,29,22,18,8,-8,39.6,-39.6,584.2,544.6,544.6,584.2,20.2,20.2,0.628,0.522,0.663,0.559,0.548,0.452,79.2,0.0,0.10599999999999998,1.0,0.0,0,1,1.0,1,0.7,0.5,114.1,117.2,110.1,119.5,4.0,-2.3,0.19999999999999996,6.3
22300430,2023-12-29,2023-24,Regular Season,WAS,BKN,1,6,110,104,0.505,0.429,0.395,0.321,0.429,0.63,43,54,28,24,7,10,6,-6,26.0,-26.0,585.1,559.1,559.1,585.1,18.7,18.7,0.588,0.478,0.585,0.505,0.535,0.465,52.0,0.0,0.10999999999999999,1.0,1.0,0,0,0.0,0,0.2,0.3,115.3,114.8,129.5,123.0,-14.2,-8.2,-0.09999999999999998,-6.0
22300436,2023-12-29,2023-24,Regular Season,PHX,CHA,1,14,133,119,0.622,0.478,0.6,0.5,0.958,1.0,39,26,34,32,15,6,14,-14,88.7,-88.7,715.1,626.3,626.3,715.1,18.8,18.8,0.743,0.603,0.786,0.623,0.586,0.414,177.4,0.0,0.14,1.0,0.0,0,1,1.0,1,0.3,0.1,112.6,104.9,116.9,120.0,-4.3,-15.1,0.19999999999999998,10.8
22300435,2023-12-29,2023-24,Regular Season,DEN,OKC,0,-26,93,119,0.424,0.505,0.27,0.343,0.733,0.938,36,51,30,29,17,12,-26,26,-130.0,130.0,465.0,595.0,595.0,465.0,20.0,20.0,0.482,0.571,0.508,0.607,0.375,0.625,-260.0,0.0,-0.08899999999999997,0.0,1.0,1,0,-1.0,-1,0.9,0.7,121.3,124.2,108.6,117.8,12.7,6.4,0.20000000000000007,6.299999999999999
22300431,2023-12-29,2023-24,Regular Season,ATL,SAC,0,-7,110,117,0.394,0.517,0.349,0.378,0.84,0.533,51,38,29,35,15,12,-7,7,-35.0,35.0,550.0,585.0,585.0,550.0,20.0,20.0,0.473,0.612,0.524,0.612,0.463,0.537,-70.0,0.0,-0.139,2.0,2.0,0,0,0.0,0,0.3,0.6,121.7,119.0,123.6,119.0,-1.9,0.0,-0.3,-1.9
22300437,2023-12-29,2023-24,Regular Season,POR,SAS,1,6,134,128,0.505,0.511,0.593,0.424,0.815,0.72,43,42,28,31,14,14,6,-6,35.1,-35.1,650.5,615.4,615.4,650.5,20.7,20.7,0.589,0.585,0.627,0.61,0.508,0.492,70.2,0.0,0.0040000000000000036,0.0,0.0,1,1,0.0,0,0.2,0.2,115.4,112.1,120.7,122.2,-5.3,-10.1,0.0,4.8
22300429,2023-12-29,2023-24,Regular Season,ORL,NYK,1,9,117,108,0.449,0.442,0.212,0.2,0.75,0.897,49,40,24,22,15,16,9,-9,37.9,-37.9,557.1,519.2,519.2,557.1,20.9,20.9,0.489,0.477,0.549,0.547,0.56,0.44,75.8,0.0,0.01200000000000001,1.0,1.0,0,0,0.0,0,0.4,0.5,110.2,122.8,112.2,123.8,-2.0,-1.0,-0.09999999999999998,-1.0
22300434,2023-12-29,2023-24,Regular Season,HOU,PHI,0,-4,127,131,0.538,0.523,0.467,0.364,0.714,0.879,42,30,30,22,17,10,-4,4,-27.3,27.3,648.0,675.3,675.3,648.0,19.5,19.5,0.615,0.593,0.633,0.652,0.5,0.5,-54.6,0.0,0.02200000000000002,1.0,1.0,0,0,0.0,0,0.5,0.8,114.7,123.6,113.1,104.3,1.6,19.3,-0.30000000000000004,-17.7
22300433,2023-12-29,2023-24,Regular Season,CLE,MIL,0,-8,111,119,0.476,0.513,0.14,0.414,0.778,0.893,37,43,28,26,8,17,-8,8,-39.2,39.2,544.1,583.3,583.3,544.1,20.4,20.4,0.505,0.588,0.519,0.644,0.465,0.535,-78.4,0.0,-0.08299999999999996,1.0,1.0,0,0,0.0,0,0.6,0.8,113.7,131.2,113.2,121.1,0.5,10.1,-0.20000000000000007,-9.6
22300432,2023-12-29,2023-24,Regular Season,BOS,TOR,1,2,120,118,0.489,0.463,0.436,0.386,0.85,0.65,52,38,29,29,16,5,2,-2,10.2,-10.2,612.2,602.0,602.0,612.2,19.6,19.6,0.585,0.553,0.62,0.568,0.509,0.491,20.4,0.0,0.03199999999999992,0.0,1.0,1,0,-1.0,-1,0.9,0.3,128.0,116.8,114.7,118.1,13.3,-1.3,0.6000000000000001,14.600000000000001
22300438,2023-12-29,2023-24,Regular Season,LAC,MEM,1,11,117,106,0.494,0.437,0.282,0.325,0.8,0.85,54,33,28,29,18,12,11,-11,59.6,-59.6,579.2,519.6,519.6,579.2,20.3,20.3,0.557,0.511,0.597,0.553,0.551,0.449,119.2,0.0,0.04600000000000004,2.0,0.0,0,1,2.0,1,0.8,0.4,124.0,109.0,118.5,117.5,5.5,-8.5,0.4,14.0
22300440,2023-12-30,2023-24,Regular Season,DET,TOR,1,2,129,127,0.5,0.505,0.429,0.5,0.875,0.821,41,33,29,26,12,8,2,-2,3.7,-3.7,620.2,616.5,616.5,620.2,20.7,20.7,0.573,0.571,0.648,0.615,0.527,0.473,7.4,0.0,0.0020000000000000018,1.0,0.0,0,1,1.0,1,0.0,0.3,111.5,118.3,127.4,118.9,-15.9,-0.6,-0.3,-15.3
22300443,2023-12-30,2023-24,Regular Season,MIN,LAL,1,2,108,106,0.5,0.42,0.353,0.292,0.833,0.781,45,39,24,23,19,10,2,-2,20.7,-20.7,545.5,524.8,524.8,545.5,20.0,20.0,0.579,0.46,0.624,0.519,0.509,0.491,41.4,0.0,0.11899999999999994,1.0,1.0,0,0,0.0,0,0.7,0.4,115.7,120.0,111.7,117.8,4.0,2.2,0.29999999999999993,1.7999999999999998
22300439,2023-12-30,2023-24,Regular Season,UTA,MIA,1,8,117,109,0.462,0.436,0.268,0.29,0.714,0.8,43,46,29,20,10,16,8,-8,33.4,-33.4,562.5,529.1,529.1,562.5,20.7,20.7,0.522,0.494,0.555,0.57,0.53,0.47,66.8,0.0,0.028000000000000025,1.0,1.0,0,0,0.0,0,0.6,0.7,118.4,114.2,117.8,111.5,0.6,2.7,-0.09999999999999998,-2.1
22300444,2023-12-30,2023-24,Regular Season,GSW,DAL,0,-10,122,132,0.456,0.557,0.396,0.4,0.692,0.818,47,43,32,25,11,9,-10,10,-43.5,43.5,610.0,653.5,653.5,610.0,20.1,20.1,0.549,0.648,0.561,0.676,0.446,0.554,-87.0,0.0,-0.09899999999999998,1.0,1.0,0,0,0.0,0,0.5,0.4,121.0,116.2,119.6,120.0,1.4,-3.8,0.09999999999999998,5.199999999999999
22300441,2023-12-30,2023-24,Regular Season,IND,NYK,1,14,140,126,0.588,0.474,0.535,0.459,0.81,0.704,34,42,40,24,16,14,14,-14,62.5,-62.5,686.3,623.8,623.8,686.3,20.3,20.3,0.724,0.563,0.743,0.589,0.58,0.42,125.0,0.0,0.16100000000000003,1.0,0.0,0,1,1.0,1,0.4,0.5,121.6,121.3,124.5,122.2,-2.9,-0.9,-0.09999999999999998,-2.0
22300442,2023-12-30,2023-24,Regular Season,CHI,PHI,1,13,105,92,0.506,0.391,0.28,0.237,0.6,0.733,53,36,21,24,17,8,13,-13,70.7,-70.7,570.7,500.0,500.0,570.7,18.4,18.4,0.551,0.44,0.569,0.467,0.58,0.42,141.4,0.0,0.11100000000000004,1.0,0.0,0,1,1.0,1,0.5,0.8,113.8,124.2,113.0,105.6,0.8,18.6,-0.30000000000000004,-17.8
22300450,2023-12-31,2023-24,Regular Season,PHX,ORL,1,5,112,107,0.5,0.467,0.296,0.324,0.842,0.917,35,45,21,22,6,15,5,-5,25.8,-25.8,577.3,551.5,551.5,577.3,19.4,19.4,0.545,0.533,0.581,0.562,0.54,0.46,51.6,0.0,0.01200000000000001,1.0,1.0,0,0,0.0,0,0.4,0.5,115.6,110.8,118.2,110.9,-2.6,-0.1,-0.09999999999999998,-2.5
22300448,2023-12-31,2023-24,Regular Season,SAS,BOS,0,-33,101,134,0.426,0.537,0.267,0.357,0.75,0.773,39,57,28,29,16,11,-33,33,-152.5,152.5,485.6,638.1,638.1,485.6,20.9,20.9,0.489,0.616,0.509,0.64,0.346,0.654,-305.0,0.0,-0.127,1.0,1.0,0,0,0.0,0,0.2,0.9,113.7,126.7,123.5,114.2,-9.8,12.5,-0.7,-22.3
22300447,2023-12-31,2023-24,Regular Season,OKC,BKN,1,16,124,108,0.542,0.38,0.545,0.261,0.8,0.645,46,47,31,26,15,7,16,-16,89.6,-89.6,613.9,524.3,524.3,613.9,20.4,20.4,0.651,0.44,0.675,0.475,0.599,0.401,179.2,0.0,0.21100000000000002,1.0,1.0,0,0,0.0,0,0.8,0.3,126.0,113.4,116.1,120.9,9.9,-7.5,0.5,17.4
22300449,2023-12-31,2023-24,Regular Season,MEM,SAC,0,-31,92,123,0.366,0.511,0.3,0.485,0.714,0.765,34,59,20,28,8,13,-31,31,-155.0,155.0,460.0,615.0,615.0,460.0,20.0,20.0,0.439,0.598,0.488,0.618,0.351,0.649,-310.0,0.0,-0.15899999999999997,1.0,1.0,0,0,0.0,0,0.4,0.6,109.3,119.3,116.5,119.4,-7.2,-0.1,-0.19999999999999996,-7.1000000000000005
22300446,2023-12-31,2023-24,Regular Season,NOP,LAL,1,20,129,109,0.517,0.476,0.5,0.313,0.815,0.84,47,35,33,26,13,13,20,-20,105.4,-105.4,645.0,539.6,539.6,645.0,20.1,20.1,0.615,0.537,0.652,0.586,0.556,0.444,210.8,0.0,0.07799999999999996,2.0,0.0,0,1,2.0,1,0.6,0.3,117.7,117.3,112.5,119.7,5.2,-2.4,0.3,7.6
22300445,2023-12-31,2023-24,Regular Season,WAS,ATL,0,-4,126,130,0.469,0.495,0.321,0.375,0.81,0.649,42,58,35,27,9,12,-4,4,-23.9,23.9,578.0,601.9,601.9,578.0,21.7,21.7,0.556,0.558,0.587,0.584,0.498,0.502,-47.8,0.0,-0.0020000000000000018,1.0,1.0,0,0,0.0,0,0.3,0.3,116.6,121.3,127.5,122.8,-10.9,-1.5,0.0,-9.4
22300457,2024-01-01,2023-24,Regular Season,UTA,DAL,1,37,127,90,0.51,0.398,0.273,0.275,0.944,0.5,53,41,37,28,13,16,37,-37,179.6,-179.6,616.5,436.9,436.9,616.5,20.6,20.6,0.573,0.457,0.611,0.462,0.676,0.324,359.2,0.0,0.11599999999999994,1.0,1.0,0,0,0.0,0,0.7,0.4,118.1,116.7,115.3,119.7,2.8,-3.0,0.29999999999999993,5.8
22300453,2024-01-01,2023-24,Regular Season,HOU,DET,1,23,136,113,0.56,0.482,0.429,0.448,0.792,0.741,39,37,34,27,10,18,23,-23,104.3,-104.3,647.6,543.3,543.3,647.6,20.9,20.9,0.643,0.56,0.67,0.595,0.62,0.38,208.6,0.0,0.08299999999999996,2.0,1.0,0,0,1.0,0,0.4,0.1,118.1,115.3,118.0,127.8,0.1,-12.5,0.30000000000000004,12.6
22300455,2024-01-01,2023-24,Regular Season,DEN,CHA,1,18,111,93,0.494,0.419,0.395,0.385,0.778,0.688,44,45,27,24,11,14,18,-18,94.7,-94.7,584.2,489.5,489.5,584.2,19.0,19.0,0.584,0.477,0.61,0.5,0.601,0.399,189.4,0.0,0.10699999999999998,2.0,2.0,0,0,0.0,0,0.8,0.0,117.7,104.9,108.3,121.7,9.4,-16.8,0.8,26.200000000000003
22300451,2024-01-01,2023-24,Regular Season,NYK,MIN,1,6,112,106,0.438,0.474,0.353,0.393,0.786,0.793,49,34,23,19,15,14,6,-6,25.2,-25.2,577.3,552.1,552.1,577.3,19.3,19.3,0.506,0.546,0.553,0.597,0.52,0.48,50.4,0.0,-0.040000000000000036,1.0,1.0,0,0,0.0,0,0.4,0.7,120.3,113.8,123.2,112.0,-2.9,1.8,-0.29999999999999993,-4.7
22300456,2024-01-01,2023-24,Regular Season,PHX,POR,1,21,109,88,0.475,0.413,0.379,0.267,0.667,0.737,47,36,24,21,16,19,21,-21,104.0,-104.0,539.6,435.6,435.6,539.6,20.2,20.2,0.544,0.463,0.577,0.498,0.611,0.389,208.0,0.0,0.08100000000000002,0.0,2.0,1,0,-2.0,-1,0.5,0.3,116.2,117.6,117.5,121.0,-1.3,-3.4,0.2,2.0999999999999996
22300458,2024-01-01,2023-24,Regular Season,LAC,MIA,1,17,121,104,0.588,0.422,0.483,0.324,0.929,0.793,37,35,25,24,17,14,17,-17,88.5,-88.5,630.2,541.7,541.7,630.2,19.2,19.2,0.675,0.488,0.702,0.543,0.6,0.4,177.0,0.0,0.18700000000000006,2.0,1.0,0,0,1.0,0,0.8,0.7,124.0,115.2,118.8,112.1,5.2,3.1,0.10000000000000009,2.1
22300452,2024-01-01,2023-24,Regular Season,TOR,CLE,1,3,124,121,0.483,0.483,0.367,0.333,0.725,0.885,47,43,25,25,11,9,3,-3,14.7,-14.7,607.8,593.1,593.1,607.8,20.4,20.4,0.546,0.551,0.593,0.602,0.5,0.5,29.4,0.0,-0.0050000000000000044,1.0,2.0,0,0,-1.0,0,0.3,0.5,119.4,113.7,119.9,115.2,-0.5,-1.5,-0.2,1.0
